Datetime,Timestamp,Sensor,Acao,Distancia_Pixels
2026-04-16 13:23:09.112,1776342189.1124039,Teclado,Key_WASD_Press,0
2026-04-16 13:23:09.212,1776342189.2128174,Teclado,Key_WASD_Release,0
2026-04-16 13:23:09.310,1776342189.310567,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:09.389,1776342189.3894663,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:09.437,1776342189.4370348,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:09.506,1776342189.5063887,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:09.534,1776342189.534618,Teclado,Key_Space_Press,0
2026-04-16 13:23:09.641,1776342189.6416843,Teclado,Key_Space_Release,0
2026-04-16 13:23:10.071,1776342190.0711553,Teclado,Key_WASD_Press,0
2026-04-16 13:23:10.157,1776342190.1571603,Teclado,Key_WASD_Press,0
2026-04-16 13:23:10.220,1776342190.2206135,Teclado,Key_WASD_Release,0
2026-04-16 13:23:10.300,1776342190.3006623,Teclado,Key_WASD_Release,0
2026-04-16 13:23:10.400,1776342190.400641,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:10.485,1776342190.48583,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:10.564,1776342190.5647442,Teclado,Key_WASD_Press,0
2026-04-16 13:23:10.719,1776342190.7198303,Teclado,Key_WASD_Release,0
2026-04-16 13:23:10.735,1776342190.7358396,Teclado,Key_WASD_Press,0
2026-04-16 13:23:10.851,1776342190.8519726,Teclado,Key_WASD_Release,0
2026-04-16 13:23:10.926,1776342190.9269178,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:11.027,1776342191.0277288,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:11.091,1776342191.0919108,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:11.145,1776342191.1453576,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:11.206,1776342191.2064898,Teclado,Key_WASD_Press,0
2026-04-16 13:23:11.312,1776342191.3129036,Teclado,Key_Space_Press,0
2026-04-16 13:23:11.318,1776342191.3183963,Teclado,Key_WASD_Release,0
2026-04-16 13:23:11.418,1776342191.418631,Teclado,Key_Space_Release,0
2026-04-16 13:23:11.528,1776342191.5287852,Teclado,Key_WASD_Press,0
2026-04-16 13:23:11.682,1776342191.682975,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:11.703,1776342191.70398,Teclado,Key_WASD_Release,0
2026-04-16 13:23:11.783,1776342191.7832503,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:11.788,1776342191.7889552,Teclado,Key_WASD_Press,0
2026-04-16 13:23:11.831,1776342191.8310292,Teclado,Key_Space_Press,0
2026-04-16 13:23:11.889,1776342191.88957,Teclado,Key_WASD_Release,0
2026-04-16 13:23:11.953,1776342191.953187,Teclado,Key_Space_Release,0
2026-04-16 13:23:12.251,1776342192.2513912,Teclado,Key_Delete_Press,0
2026-04-16 13:23:12.346,1776342192.3467822,Teclado,Key_Delete_Release,0
2026-04-16 13:23:12.420,1776342192.420328,Teclado,Key_Delete_Press,0
2026-04-16 13:23:12.509,1776342192.509764,Teclado,Key_Delete_Release,0
2026-04-16 13:23:12.608,1776342192.6083937,Teclado,Key_Delete_Press,0
2026-04-16 13:23:12.698,1776342192.698312,Teclado,Key_Delete_Release,0
2026-04-16 13:23:12.756,1776342192.756267,Teclado,Key_Delete_Press,0
2026-04-16 13:23:12.884,1776342192.884399,Teclado,Key_Delete_Release,0
2026-04-16 13:23:12.942,1776342192.9424593,Teclado,Key_Delete_Press,0
2026-04-16 13:23:13.016,1776342193.0165653,Teclado,Key_Delete_Release,0
2026-04-16 13:23:13.287,1776342193.2874653,Teclado,Key_Space_Press,0
2026-04-16 13:23:13.361,1776342193.3617644,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:13.382,1776342193.3821738,Teclado,Key_Space_Release,0
2026-04-16 13:23:13.484,1776342193.484281,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:13.496,1776342193.4962444,Teclado,Key_WASD_Press,0
2026-04-16 13:23:13.606,1776342193.606065,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:13.649,1776342193.6490233,Teclado,Key_WASD_Release,0
2026-04-16 13:23:13.706,1776342193.7069886,Teclado,Key_WASD_Press,0
2026-04-16 13:23:13.733,1776342193.7330456,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:13.802,1776342193.8023565,Teclado,Key_Space_Press,0
2026-04-16 13:23:13.824,1776342193.8240025,Teclado,Key_WASD_Release,0
2026-04-16 13:23:13.904,1776342193.9041345,Teclado,Key_Space_Release,0
2026-04-16 13:23:14.065,1776342194.0655673,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:14.150,1776342194.1501687,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:14.244,1776342194.2447298,Teclado,Key_WASD_Press,0
2026-04-16 13:23:14.335,1776342194.3354857,Teclado,Key_WASD_Release,0
2026-04-16 13:23:14.435,1776342194.435572,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:14.520,1776342194.5208635,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:14.541,1776342194.5414762,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:14.615,1776342194.6158235,Teclado,Key_Space_Press,0
2026-04-16 13:23:14.636,1776342194.6363242,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:14.700,1776342194.7000732,Teclado,Key_Space_Release,0
2026-04-16 13:23:15.891,1776342195.891712,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:15.980,1776342195.980344,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:15.996,1776342195.9965193,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:16.086,1776342196.0868928,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:16.112,1776342196.112008,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:16.185,1776342196.1858878,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:16.359,1776342196.3599706,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:16.437,1776342196.43784,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:16.487,1776342196.4876974,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:16.578,1776342196.578937,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:16.583,1776342196.5839465,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:16.662,1776342196.662958,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:16.690,1776342196.690033,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:16.769,1776342196.7693985,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:16.779,1776342196.779638,Teclado,Key_WASD_Press,0
2026-04-16 13:23:16.897,1776342196.8971317,Teclado,Key_WASD_Release,0
2026-04-16 13:23:16.985,1776342196.9856997,Teclado,Key_Modifier_Press,0
2026-04-16 13:23:17.149,1776342197.1491835,Teclado,Key_AlphaNumeric_Press,0
2026-04-16 13:23:17.267,1776342197.2676404,Teclado,Key_AlphaNumeric_Release,0
2026-04-16 13:23:17.298,1776342197.2988265,Teclado,Key_Modifier_Release,0
2026-04-16 13:23:17.369,1776342197.3697708,Teclado,Key_Enter_Press,0
2026-04-16 13:23:17.475,1776342197.4756458,Teclado,Key_Enter_Release,0
2026-04-16 13:23:21.952,1776342201.9523447,Rato,Click_Press_left,363
2026-04-16 13:23:23.978,1776342203.9789097,Rato,Click_Press_left,1582
2026-04-16 13:23:25.491,1776342205.4916859,Rato,Click_Press_left,746
2026-04-16 13:23:25.643,1776342205.6430833,Rato,Click_Press_left,0
2026-04-16 13:23:27.067,1776342207.0670774,Rato,Click_Press_left,579
2026-04-16 13:23:27.907,1776342207.9074442,Rato,Click_Press_left,668
2026-04-16 13:23:30.608,1776342210.6086366,Teclado,Key_Modifier_Press,692
2026-04-16 13:23:30.932,1776342210.9329197,Teclado,Key_Modifier_Release,0
